sample_id,scenario_type,turn,disclosed_constraint_count,override_applied,agent_query,latest_message,target_asin,evaluation_mode,latest_message_bm25_rank,stateful_bm25_rank,exact_phrase_rank,field_aware_bm25_rank,dense_rank,hybrid_rrf_rank
public_0055,browsing,8,4,True,"Shoes Mules & Clogs 100% Croslite Foam Imported Ethylene Vinyl Acetate sole Shaft measures approximately 1"" from arch",I don't have an additional preference for other.,B0C1TDJ9HZ,agent_realistic,1735,2,1,4,33,1
public_0055,browsing,9,4,True,"Shoes Mules & Clogs 100% Croslite Foam Imported Ethylene Vinyl Acetate sole Shaft measures approximately 1"" from arch",I don't have an additional preference for other.,B0C1TDJ9HZ,agent_realistic,1735,2,1,4,33,1
public_0055,browsing,10,4,True,"Shoes Mules & Clogs 100% Croslite Foam Imported Ethylene Vinyl Acetate sole Shaft measures approximately 1"" from arch",I don't have an additional preference for other.,B0C1TDJ9HZ,agent_realistic,1735,2,1,4,33,1
public_0056,browsing,1,0,True,Shirts T-Shirts,"I'm looking for Shirts T-Shirts, but I'm still exploring.",B0B2RF64YD,agent_realistic,4081,2377,1342,2608,1172,not_retrieved
public_0056,browsing,2,2,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester","For that, what matters is: cotton; Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester.",B0B2RF64YD,agent_realistic,1,1,1,62,199,63
public_0056,browsing,3,4,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester Imported No Closure closure","For that, what matters is: Imported; No Closure closure.",B0B2RF64YD,agent_realistic,3098,1,1,46,56,5
public_0056,browsing,4,4,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester Imported No Closure closure",I don't have an additional preference for other.,B0B2RF64YD,agent_realistic,11246,1,1,46,56,5
public_0056,browsing,5,4,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester Imported No Closure closure",I don't have an additional preference for other.,B0B2RF64YD,agent_realistic,11246,1,1,46,56,5
public_0056,browsing,6,4,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester Imported No Closure closure",I don't have an additional preference for other.,B0B2RF64YD,agent_realistic,11246,1,1,46,56,5
public_0056,browsing,7,4,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester Imported No Closure closure",I don't have an additional preference for other.,B0B2RF64YD,agent_realistic,11246,1,1,46,56,5
public_0056,browsing,8,4,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester Imported No Closure closure",I don't have an additional preference for other.,B0B2RF64YD,agent_realistic,11246,1,1,46,56,5
public_0056,browsing,9,4,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester Imported No Closure closure",I don't have an additional preference for other.,B0B2RF64YD,agent_realistic,11246,1,1,46,56,5
public_0056,browsing,10,4,True,"Shirts T-Shirts cotton Solids: 100% Cotton; Heathers: 60% Cotton, 40% Polyester Imported No Closure closure",I don't have an additional preference for other.,B0B2RF64YD,agent_realistic,11246,1,1,46,56,5
public_0057,browsing,1,0,True,Shoes Mules & Clogs,"I'm looking for Shoes Mules & Clogs, but I'm still exploring.",B085RX192V,agent_realistic,51,155,40,102,61,79
public_0057,browsing,2,2,True,Shoes Mules & Clogs 100% Croslite Imported,"For that, what matters is: 100% Croslite; Imported.",B085RX192V,agent_realistic,32,12,2,68,14,12
public_0057,browsing,3,4,True,Shoes Mules & Clogs 100% Croslite Imported Ethylene Vinyl Acetate sole Shaft measures approximately 0#inches from arch,"For that, what matters is: Ethylene Vinyl Acetate sole; Shaft measures approximately 0#inches from arch.",B085RX192V,agent_realistic,28,1,1,18,12,1
public_0057,browsing,4,4,True,Shoes Mules & Clogs 100% Croslite Imported Ethylene Vinyl Acetate sole Shaft measures approximately 0#inches from arch,I don't have an additional preference for other.,B085RX192V,agent_realistic,19246,1,1,18,12,1
public_0057,browsing,5,4,True,Shoes Mules & Clogs 100% Croslite Imported Ethylene Vinyl Acetate sole Shaft measures approximately 0#inches from arch,I don't have an additional preference for other.,B085RX192V,agent_realistic,19246,1,1,18,12,1
public_0057,browsing,6,4,True,Shoes Mules & Clogs 100% Croslite Imported Ethylene Vinyl Acetate sole Shaft measures approximately 0#inches from arch,I don't have an additional preference for other.,B085RX192V,agent_realistic,19246,1,1,18,12,1
public_0057,browsing,7,4,True,Shoes Mules & Clogs 100% Croslite Imported Ethylene Vinyl Acetate sole Shaft measures approximately 0#inches from arch,I don't have an additional preference for other.,B085RX192V,agent_realistic,19246,1,1,18,12,1
public_0057,browsing,8,4,True,Shoes Mules & Clogs 100% Croslite Imported Ethylene Vinyl Acetate sole Shaft measures approximately 0#inches from arch,I don't have an additional preference for other.,B085RX192V,agent_realistic,19246,1,1,18,12,1
public_0057,browsing,9,4,True,Shoes Mules & Clogs 100% Croslite Imported Ethylene Vinyl Acetate sole Shaft measures approximately 0#inches from arch,I don't have an additional preference for other.,B085RX192V,agent_realistic,19246,1,1,18,12,1
public_0057,browsing,10,4,True,Shoes Mules & Clogs 100% Croslite Imported Ethylene Vinyl Acetate sole Shaft measures approximately 0#inches from arch,I don't have an additional preference for other.,B085RX192V,agent_realistic,19246,1,1,18,12,1
public_0058,buying,1,1,True,Rain & Anoraks Raincoats polyester,I'm looking for Rain & Anoraks Raincoats. A key requirement is: polyester.,B08L83YQTZ,agent_realistic,30,30,11,19,66,30
public_0058,buying,2,3,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported,"For that, what matters is: 100% Polyester; Imported.",B08L83YQTZ,agent_realistic,7887,27,5,18,43,20
public_0058,buying,3,4,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported Zipper closure,"For that, what matters is: Zipper closure.",B08L83YQTZ,agent_realistic,5516,29,5,19,63,22
public_0058,buying,4,4,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported Zipper closure,I don't have an additional preference for other.,B08L83YQTZ,agent_realistic,5887,29,5,19,63,22
public_0058,buying,5,4,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported Zipper closure,I don't have an additional preference for other.,B08L83YQTZ,agent_realistic,5887,29,5,19,63,22
public_0058,buying,6,4,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported Zipper closure,I don't have an additional preference for other.,B08L83YQTZ,agent_realistic,5887,29,5,19,63,22
public_0058,buying,7,4,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported Zipper closure,I don't have an additional preference for other.,B08L83YQTZ,agent_realistic,5887,29,5,19,63,22
public_0058,buying,8,4,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported Zipper closure,I don't have an additional preference for other.,B08L83YQTZ,agent_realistic,5887,29,5,19,63,22
public_0058,buying,9,4,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported Zipper closure,I don't have an additional preference for other.,B08L83YQTZ,agent_realistic,5887,29,5,19,63,22
public_0058,buying,10,4,True,Rain & Anoraks Raincoats polyester 100% Polyester Imported Zipper closure,I don't have an additional preference for other.,B08L83YQTZ,agent_realistic,5887,29,5,19,63,22
public_0059,browsing,1,0,True,Shapewear Bodysuits,"I'm looking for Shapewear Bodysuits, but I'm still exploring.",B01H6DGA16,agent_realistic,10,7,3,5,378,17
public_0059,browsing,2,2,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex,"For that, what matters is: nylon; 62.4% Nylon 37.6% Spandex.",B01H6DGA16,agent_realistic,194,2,1,3,28,3
public_0059,browsing,3,4,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex Imported Pull On closure,"For that, what matters is: Imported; Pull On closure.",B01H6DGA16,agent_realistic,14310,2,1,3,9,1
public_0059,browsing,4,4,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex Imported Pull On closure,I don't have an additional preference for other.,B01H6DGA16,agent_realistic,26443,2,1,3,9,1
public_0059,browsing,5,4,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex Imported Pull On closure,I don't have an additional preference for other.,B01H6DGA16,agent_realistic,26443,2,1,3,9,1
public_0059,browsing,6,4,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex Imported Pull On closure,I don't have an additional preference for other.,B01H6DGA16,agent_realistic,26443,2,1,3,9,1
public_0059,browsing,7,4,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex Imported Pull On closure,I don't have an additional preference for other.,B01H6DGA16,agent_realistic,26443,2,1,3,9,1
public_0059,browsing,8,4,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex Imported Pull On closure,I don't have an additional preference for other.,B01H6DGA16,agent_realistic,26443,2,1,3,9,1
public_0059,browsing,9,4,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex Imported Pull On closure,I don't have an additional preference for other.,B01H6DGA16,agent_realistic,26443,2,1,3,9,1
public_0059,browsing,10,4,True,Shapewear Bodysuits nylon 62.4% Nylon 37.6% Spandex Imported Pull On closure,I don't have an additional preference for other.,B01H6DGA16,agent_realistic,26443,2,1,3,9,1
public_0060,browsing,1,0,True,Sleep & Lounge Sleep Bottoms,"I'm looking for Sleep & Lounge Sleep Bottoms, but I'm still exploring.",B08R61K9B9,agent_realistic,185,149,11,67,12,19
public_0060,browsing,2,2,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester","For that, what matters is: cotton; 55% Cotton, 45% Polyester.",B08R61K9B9,agent_realistic,181,33,1,28,67,18
public_0060,browsing,3,4,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester Imported Drawstring Waist closure","For that, what matters is: Imported; Drawstring Waist closure.",B08R61K9B9,agent_realistic,393,35,1,21,76,23
public_0060,browsing,4,4,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester Imported Drawstring Waist closure",I don't have an additional preference for other.,B08R61K9B9,agent_realistic,21220,35,1,21,76,23
public_0060,browsing,5,4,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester Imported Drawstring Waist closure",I don't have an additional preference for other.,B08R61K9B9,agent_realistic,21220,35,1,21,76,23
public_0060,browsing,6,4,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester Imported Drawstring Waist closure",I don't have an additional preference for other.,B08R61K9B9,agent_realistic,21220,35,1,21,76,23
public_0060,browsing,7,4,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester Imported Drawstring Waist closure",I don't have an additional preference for other.,B08R61K9B9,agent_realistic,21220,35,1,21,76,23
public_0060,browsing,8,4,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester Imported Drawstring Waist closure",I don't have an additional preference for other.,B08R61K9B9,agent_realistic,21220,35,1,21,76,23
public_0060,browsing,9,4,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester Imported Drawstring Waist closure",I don't have an additional preference for other.,B08R61K9B9,agent_realistic,21220,35,1,21,76,23
public_0060,browsing,10,4,True,"Sleep & Lounge Sleep Bottoms cotton 55% Cotton, 45% Polyester Imported Drawstring Waist closure",I don't have an additional preference for other.,B08R61K9B9,agent_realistic,21220,35,1,21,76,23
public_0061,buying,1,1,True,Piercing Jewelry Rings Snap closure,I'm looking for Piercing Jewelry Rings. A key requirement is: Snap closure.,B08HCP9YTV,agent_realistic,35,31,1,235,1,29
public_0061,buying,2,3,True,"Piercing Jewelry Rings Snap closure color: black Sold by piece! 14g nose hoop ring size: 14 gauge (ring thickness: 1.6mm), inner diameter 6mm (15/64"" ).Gauge means the thickness of the hoop.Please decide the gauge firstly (measur","For that, what matters is: color: black; Sold by piece! 14g nose hoop ring size: 14 gauge (ring thickness: 1.6mm), inner diameter 6mm (15/64"" ).Gauge means the thickness of the hoop.Please decide the gauge firstly (measur.",B08HCP9YTV,agent_realistic,1,1,1,3,4,2
public_0061,buying,3,4,True,"Piercing Jewelry Rings Snap closure color: black Sold by piece! 14g nose hoop ring size: 14 gauge (ring thickness: 1.6mm), inner diameter 6mm (15/64"" ).Gauge means the thickness of the hoop.Please decide the gauge firstly (measur This hinged nose ring hoop is very easy to put in and close and you can't see the seams, comfortable to wear without sharp edge. It spins completely, makes for easy cleaning. You c","For that, what matters is: This hinged nose ring hoop is very easy to put in and close and you can't see the seams, comfortable to wear without sharp edge. It spins completely, makes for easy cleaning. You c.",B08HCP9YTV,agent_realistic,1,1,1,1,3,1
public_0061,buying,4,4,True,"Piercing Jewelry Rings Snap closure color: black Sold by piece! 14g nose hoop ring size: 14 gauge (ring thickness: 1.6mm), inner diameter 6mm (15/64"" ).Gauge means the thickness of the hoop.Please decide the gauge firstly (measur This hinged nose ring hoop is very easy to put in and close and you can't see the seams, comfortable to wear without sharp edge. It spins completely, makes for easy cleaning. You c",I don't have an additional preference for other.,B08HCP9YTV,agent_realistic,8247,1,1,1,3,1
public_0061,buying,5,4,True,"Piercing Jewelry Rings Snap closure color: black Sold by piece! 14g nose hoop ring size: 14 gauge (ring thickness: 1.6mm), inner diameter 6mm (15/64"" ).Gauge means the thickness of the hoop.Please decide the gauge firstly (measur This hinged nose ring hoop is very easy to put in and close and you can't see the seams, comfortable to wear without sharp edge. It spins completely, makes for easy cleaning. You c",I don't have an additional preference for other.,B08HCP9YTV,agent_realistic,8247,1,1,1,3,1
public_0061,buying,6,4,True,"Piercing Jewelry Rings Snap closure color: black Sold by piece! 14g nose hoop ring size: 14 gauge (ring thickness: 1.6mm), inner diameter 6mm (15/64"" ).Gauge means the thickness of the hoop.Please decide the gauge firstly (measur This hinged nose ring hoop is very easy to put in and close and you can't see the seams, comfortable to wear without sharp edge. It spins completely, makes for easy cleaning. You c",I don't have an additional preference for other.,B08HCP9YTV,agent_realistic,8247,1,1,1,3,1
