path,depth,parent_path,category,product_count,terminal_product_count
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Hobo Bags",4,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets",Hobo Bags,36,36
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Satchels",4,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets",Satchels,61,61
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Shoulder Bags",4,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets",Shoulder Bags,254,254
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Top-Handle Bags",4,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets",Top-Handle Bags,101,101
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Totes",4,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets",Totes,184,184
"Clothing, Shoes & Jewelry > Women > Handbags & Wallets > Wristlets",4,"Clothing, Shoes & Jewelry > Women > Handbags & Wallets",Wristlets,42,42
"Clothing, Shoes & Jewelry > Women > Jewelry > Anklets",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Anklets,70,70
"Clothing, Shoes & Jewelry > Women > Jewelry > Body Jewelry",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Body Jewelry,372,0
"Clothing, Shoes & Jewelry > Women > Jewelry > Bracelets",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Bracelets,737,84
"Clothing, Shoes & Jewelry > Women > Jewelry > Brooches & Pins",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Brooches & Pins,112,112
"Clothing, Shoes & Jewelry > Women > Jewelry > Earrings",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Earrings,1147,61
"Clothing, Shoes & Jewelry > Women > Jewelry > Jewelry Sets",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Jewelry Sets,111,111
"Clothing, Shoes & Jewelry > Women > Jewelry > Necklaces",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Necklaces,938,114
"Clothing, Shoes & Jewelry > Women > Jewelry > Pendants & Coins",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Pendants & Coins,112,28
"Clothing, Shoes & Jewelry > Women > Jewelry > Rings",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Rings,511,125
"Clothing, Shoes & Jewelry > Women > Jewelry > Wedding & Engagement",4,"Clothing, Shoes & Jewelry > Women > Jewelry",Wedding & Engagement,106,9
"Clothing, Shoes & Jewelry > Women > Maternity > Active",4,"Clothing, Shoes & Jewelry > Women > Maternity",Active,4,4
"Clothing, Shoes & Jewelry > Women > Maternity > Coats, Jackets & Vests",4,"Clothing, Shoes & Jewelry > Women > Maternity","Coats, Jackets & Vests",1,1
"Clothing, Shoes & Jewelry > Women > Maternity > Dresses",4,"Clothing, Shoes & Jewelry > Women > Maternity",Dresses,12,10
"Clothing, Shoes & Jewelry > Women > Maternity > Intimates",4,"Clothing, Shoes & Jewelry > Women > Maternity",Intimates,7,0
"Clothing, Shoes & Jewelry > Women > Maternity > Jeans",4,"Clothing, Shoes & Jewelry > Women > Maternity",Jeans,1,1
"Clothing, Shoes & Jewelry > Women > Maternity > Nursing",4,"Clothing, Shoes & Jewelry > Women > Maternity",Nursing,28,0
"Clothing, Shoes & Jewelry > Women > Maternity > Tights & Hosiery",4,"Clothing, Shoes & Jewelry > Women > Maternity",Tights & Hosiery,3,3
"Clothing, Shoes & Jewelry > Women > Maternity > Tops & Tees",4,"Clothing, Shoes & Jewelry > Women > Maternity",Tops & Tees,14,2
"Clothing, Shoes & Jewelry > Women > Shoes > Athletic",4,"Clothing, Shoes & Jewelry > Women > Shoes",Athletic,984,9
"Clothing, Shoes & Jewelry > Women > Shoes > Boots",4,"Clothing, Shoes & Jewelry > Women > Shoes",Boots,714,70
"Clothing, Shoes & Jewelry > Women > Shoes > Fashion Sneakers",4,"Clothing, Shoes & Jewelry > Women > Shoes",Fashion Sneakers,567,567
"Clothing, Shoes & Jewelry > Women > Shoes > Flats",4,"Clothing, Shoes & Jewelry > Women > Shoes",Flats,520,520
"Clothing, Shoes & Jewelry > Women > Shoes > Loafers & Slip-Ons",4,"Clothing, Shoes & Jewelry > Women > Shoes",Loafers & Slip-Ons,321,321
"Clothing, Shoes & Jewelry > Women > Shoes > Mules & Clogs",4,"Clothing, Shoes & Jewelry > Women > Shoes",Mules & Clogs,247,247
"Clothing, Shoes & Jewelry > Women > Shoes > Outdoor",4,"Clothing, Shoes & Jewelry > Women > Shoes",Outdoor,105,0
"Clothing, Shoes & Jewelry > Women > Shoes > Oxfords",4,"Clothing, Shoes & Jewelry > Women > Shoes",Oxfords,61,61
"Clothing, Shoes & Jewelry > Women > Shoes > Pumps",4,"Clothing, Shoes & Jewelry > Women > Shoes",Pumps,630,630
"Clothing, Shoes & Jewelry > Women > Shoes > Sandals",4,"Clothing, Shoes & Jewelry > Women > Shoes",Sandals,1887,260
"Clothing, Shoes & Jewelry > Women > Shoes > Slippers",4,"Clothing, Shoes & Jewelry > Women > Shoes",Slippers,343,343
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Clothing",4,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety",Clothing,141,4
"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety > Shoes",4,"Clothing, Shoes & Jewelry > Women > Uniforms, Work & Safety",Shoes,46,1
"Clothing, Shoes & Jewelry > Women > Watches > Pocket Watches",4,"Clothing, Shoes & Jewelry > Women > Watches",Pocket Watches,4,4
"Clothing, Shoes & Jewelry > Women > Watches > Smartwatches",4,"Clothing, Shoes & Jewelry > Women > Watches",Smartwatches,2,2
"Clothing, Shoes & Jewelry > Women > Watches > Watch Bands",4,"Clothing, Shoes & Jewelry > Women > Watches",Watch Bands,46,46
"Clothing, Shoes & Jewelry > Women > Watches > Wrist Watches",4,"Clothing, Shoes & Jewelry > Women > Watches",Wrist Watches,449,449
"Shoe, Jewelry & Watch Accessories > Shoe Care & Accessories > Shoe Care Treatments & Dyes > Shoe Treatments & Polishes",4,"Shoe, Jewelry & Watch Accessories > Shoe Care & Accessories > Shoe Care Treatments & Dyes",Shoe Treatments & Polishes,10,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories > Gloves & Mittens",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories",Gloves & Mittens,1,1
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories > Hats & Caps",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories",Hats & Caps,13,13
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories > Leg Warmers",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories",Leg Warmers,4,4
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories > Socks",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Accessories",Socks,26,26
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Bloomers, Diaper Covers & Underwear",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing","Bloomers, Diaper Covers & Underwear",2,2
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Bodysuits",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Bodysuits,37,37
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Bottoms",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Bottoms,14,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Clothing Sets",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Clothing Sets,66,2
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Footies & Rompers",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Footies & Rompers,29,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Hoodies & Active",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Hoodies & Active,7,7
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Jackets & Coats",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Jackets & Coats,13,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Layette Sets",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Layette Sets,1,1
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Sleepwear & Robes",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Sleepwear & Robes,18,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Snow & Rainwear",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Snow & Rainwear,11,2
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Suits & Sport Coats",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Suits & Sport Coats,3,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Sweaters",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Sweaters,2,2
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Swim",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Swim,15,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing > Tops",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Clothing",Tops,27,0
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes > Athletic & Outdoor",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes",Athletic & Outdoor,6,6
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes > Boots",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes",Boots,4,4
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes > Clogs & Mules",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes",Clogs & Mules,1,1
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes > Oxfords & Loafers",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes",Oxfords & Loafers,3,3
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes > Sandals",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes",Sandals,5,5
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes > Slippers",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes",Slippers,2,2
"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes > Sneakers",5,"Clothing, Shoes & Jewelry > Baby > Baby Boys > Shoes",Sneakers,32,32
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories > Gloves & Mittens",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories",Gloves & Mittens,6,6
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories > Hats & Caps",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories",Hats & Caps,38,38
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories > Leg Warmers",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories",Leg Warmers,5,5
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories > Socks",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories",Socks,22,22
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories > Tights",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Accessories",Tights,4,4
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Bloomers, Diaper Covers & Underwear",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing","Bloomers, Diaper Covers & Underwear",4,1
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Bodysuits",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Bodysuits,55,55
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Bottoms",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Bottoms,21,0
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Christening",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Christening,1,1
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Clothing Sets",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Clothing Sets,154,11
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Dresses",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Dresses,76,2
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Footies & Rompers",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Footies & Rompers,42,0
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Hoodies & Active",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Hoodies & Active,9,9
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Jackets & Coats",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Jackets & Coats,25,2
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Layette Sets",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Layette Sets,7,7
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Sleepwear & Robes",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Sleepwear & Robes,30,0
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Snow & Rainwear",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Snow & Rainwear,9,0
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Sweaters",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Sweaters,7,7
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Swim",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Swim,38,0
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing > Tops",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Clothing",Tops,32,4
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes > Athletic & Outdoor",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes",Athletic & Outdoor,1,1
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes > Boots",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes",Boots,8,8
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes > Clogs & Mules",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes",Clogs & Mules,2,2
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes > Flats",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes",Flats,17,1
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes > Sandals",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes",Sandals,13,13
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes > Slippers",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes",Slippers,14,14
"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes > Sneakers",5,"Clothing, Shoes & Jewelry > Baby > Baby Girls > Shoes",Sneakers,24,24
"Clothing, Shoes & Jewelry > Boot Shop > Boys > Fashion > Combat",5,"Clothing, Shoes & Jewelry > Boot Shop > Boys > Fashion",Combat,1,1
"Clothing, Shoes & Jewelry > Boot Shop > Boys > Fashion > Motorcycle",5,"Clothing, Shoes & Jewelry > Boot Shop > Boys > Fashion",Motorcycle,2,2
"Clothing, Shoes & Jewelry > Boot Shop > Boys > Fashion > Western",5,"Clothing, Shoes & Jewelry > Boot Shop > Boys > Fashion",Western,3,3
"Clothing, Shoes & Jewelry > Boot Shop > Boys > Outdoor & Work > Hiking & Trekking",5,"Clothing, Shoes & Jewelry > Boot Shop > Boys > Outdoor & Work",Hiking & Trekking,1,1
"Clothing, Shoes & Jewelry > Boot Shop > Boys > Outdoor & Work > Rain",5,"Clothing, Shoes & Jewelry > Boot Shop > Boys > Outdoor & Work",Rain,7,7
"Clothing, Shoes & Jewelry > Boot Shop > Boys > Outdoor & Work > Snow & Cold Weather",5,"Clothing, Shoes & Jewelry > Boot Shop > Boys > Outdoor & Work",Snow & Cold Weather,14,14
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion > Chelsea",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",Chelsea,1,1
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion > Chukka",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",Chukka,1,1
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion > Combat",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",Combat,7,7
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion > Dress",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",Dress,1,1
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion > Motorcycle",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",Motorcycle,4,4
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion > Riding",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",Riding,3,3
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion > Shearling",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",Shearling,11,11
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion > Western",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Fashion",Western,2,2
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Outdoor & Work > Rain",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Outdoor & Work",Rain,11,11
"Clothing, Shoes & Jewelry > Boot Shop > Girls > Outdoor & Work > Snow & Cold Weather",5,"Clothing, Shoes & Jewelry > Boot Shop > Girls > Outdoor & Work",Snow & Cold Weather,18,18
"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion > Chelsea",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion",Chelsea,12,12
"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion > Chukka",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion",Chukka,38,38
"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion > Combat",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion",Combat,12,12
"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion > Motorcycle",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion",Motorcycle,28,28
"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion > Shearling",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion",Shearling,1,1
"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion > Western",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Fashion",Western,14,14
"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work > Hiking & Trekking",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work",Hiking & Trekking,13,13
"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work > Hunting",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work",Hunting,7,7
"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work > Rain",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work",Rain,14,14
"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work > Snow & Cold Weather",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work",Snow & Cold Weather,55,55
"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work > Work & Safety",5,"Clothing, Shoes & Jewelry > Boot Shop > Men > Outdoor & Work",Work & Safety,45,45
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion > Chelsea",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",Chelsea,158,158
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion > Chukka",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",Chukka,9,9
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion > Combat",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",Combat,89,89
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion > Dress",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",Dress,17,17
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion > Motorcycle",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",Motorcycle,39,39
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion > Riding",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",Riding,159,159
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion > Shearling",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",Shearling,34,34
"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion > Western",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Fashion",Western,57,57
"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work > Hiking & Trekking",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work",Hiking & Trekking,6,6
"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work > Hunting",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work",Hunting,2,2
"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work > Rain",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work",Rain,77,77
"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work > Snow & Cold Weather",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work",Snow & Cold Weather,145,145
"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work > Work & Safety",5,"Clothing, Shoes & Jewelry > Boot Shop > Women > Outdoor & Work",Work & Safety,2,2
"Clothing, Shoes & Jewelry > Boys > Accessories > Cold Weather > Gloves",5,"Clothing, Shoes & Jewelry > Boys > Accessories > Cold Weather",Gloves,3,3
